"Participant","Session","Scenario","ldg","app","alt","spd","time","oddball","oddball_RT","oddball_RT_log","oddball_percentage","oddball_percentage_log","TLX","TLX_raw","TLX_weighted","simu_global_perf","workload_global"
"P016",3,"IFR-high",-0.223876844940658,-0.23734384604109,0.145173389775932,-0.321616081260955,-0.0952980776728485,0.875289339137176,1.00907821053371,0.00903725128495381,76.056338028169,4.33147435551105,-0.0075819571677752,76.6666666666667,79.6667255,-0.165913430256108,0.4338536909847
"P017",3,"IFR-high",0.381866510056297,0.394598246403186,1.0840943223034,1.14837993462158,0.0928060841691041,-1.60061611946277,0.64813115581128,-0.433662202166836,3.6144578313253,1.2849418668596,-1.06905596065673,65,74.666649,0.560728392147109,-1.33483604005975
"P019",3,"IFR-high",0.397241226536966,0.414182166966207,-0.142353206810072,0.344972789755523,-0.965668051036121,-1.19271114546621,0.627056532028088,-0.466718579689407,8.6538461538462,2.15800386418294,-0.0834015288455634,75.8333333333333,81.3333045,0.106566545446117,-0.638056337155887
"P020",3,"IFR-high",0.665712071117518,1.47837397244472,0.59547235990516,2.03228699797448,-0.149147453806188,-0.405479825476904,0.772501746760131,-0.25812100903463,17.9775280898876,2.88912253849573,-0.462499387234468,71.6666666666667,84.999969,0.859832709924732,-0.433989606355686
"P021",3,"IFR-high",-0.945987022794127,-1.48244791484905,0.561162985144184,-0.42246414331629,0.536167930556748,0.654191811578465,1.13585913521264,0.127389311917139,33.3333333333333,3.50655789731998,0.219876757865571,79.1666666666667,95.333401,-0.499531980487313,0.437034284722018
"P022",3,"IFR-high",0.00215395203041818,-0.379146903035717,-0.0411257792066847,-0.138184092743436,0.28488368578445,-0.0641230296134825,0.740320037788862,-0.300672702779492,39.3258426966292,3.67188187774536,0.902252902965611,86.6666666666667,85.999976,-0.0401743825680408,0.419064936676064
"P023",3,"IFR-high",0.477175164054997,0.763339185035434,-0.387622486798632,-1.18262914926611,-0.174361821388506,1.70857296021238,1.53665245285507,0.429606318528733,81.9277108433735,4.4058372833676,0.144057186187783,78.3333333333333,89.333304,0.0436789247593264,0.92631507320008
"P024",3,"IFR-high",0.678793604624108,1.11852331920154,-0.0824574616855186,0.277901956391585,0.547879946555919,-0.0297009458982595,0.698911418243957,-0.358231271182291,51.2820512820513,3.93734081341244,-1.52397339072342,60,74.6666465,0.550794605919172,-0.77683716831084
"P025",3,"IFR-high",0.17280538008956,-1.25086460853264,-0.780971847488062,-0.248588560230323,-0.0027323139123851,-0.0342952714616665,0.833902090065096,-0.181639281518557,27.3972602739726,3.31044301839369,0.674794187932264,84.1666666666667,82.99992,-0.273351447488688,0.320249458235299
"P026",3,"IFR-high",0.377018522919073,0.362195126996069,-0.321169178236947,0.338568216451798,0.123222625387355,0.823083345823905,1.05979126441274,0.0580719683672753,58.1395348837209,4.06284589516273,-0.538318958912256,70.8333333333333,85.999975,0.22622992775737,0.142382193455824
"P027",3,"IFR-high",0.730117846825051,0.48504509679926,0.933067106780852,0.824751124497833,0.977227972001107,-0.167607430505721,0.786545279671176,-0.240104987039652,26.25,3.26766598903763,-0.235040672201122,74.1666666666667,77.66666,0.775060833741878,-0.201324051353421
"P028",3,"IFR-high",-0.0768861928607603,0.0898755072735417,0.21074321492926,-0.467017746810318,-0.0712717107284106,0.824531350674751,1.15086541169597,0.140514191274534,43.6781609195402,3.77684822705989,-0.689958102267815,69.1666666666667,79.999975,-0.0664050874446931,0.0672866242034683
"P029",3,"IFR-high",0.388710053628033,0.750520625257183,0.122006793057491,1.32153948476806,-0.471248959792411,-0.302495880285804,0.786026922121852,-0.240764235076094,20.4819277108434,3.01954292224771,-1.37233424736785,61.6666666666667,74.666645,0.413906712944762,-0.837415063826829
"P030",3,"IFR-high",0.519717875370649,0.44418020301632,0.0899004432207253,-0.0102408320601587,-0.45301960362384,-1.04000321960696,0.613367684383444,-0.488790711468638,12.4137931034483,2.51880820146368,0.29569632954335,80,85.999971,0.218510181731217,-0.372153445031805
"P031",3,"IFR-high",1.01914138491264,-0.18186323042438,1.45438329421065,0.360076704601631,-0.0333152312543638,0.415504287495249,0.954962099041287,-0.0460836261567136,39.2857142857143,3.67086094861126,-0.159221100523342,75,80.333284,0.647548784535086,0.128141593485953
